0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.9783279404978265,1.4167820272456497,-0.22250208671807212,-0.47233191255425677,-0.5751311655495197,-1.327725221119208,1.6273181620320494,1.0,1.0,1.0,-1.0,1.0,62.0,162.0,103.0,135.0,1.0,63.0,36.0
-1.0665547383359384,-0.22427823597324972,1.5067747850183164,-0.47233191255425677,1.6601582757088602,-0.4299395719777451,1.461940300036921,0.0,1.0,1.0,1.0,1.0,64.0,161.0,226.0,121.0,1.0,68.0,33.0
1.760836320581129,-0.22427823597324972,-0.043647969177738805,1.7912395533607117,-0.3707505993995815,1.365631726305181,0.8004288520564077,0.0,0.0,1.0,-1.0,1.0,72.0,142.0,192.0,135.0,1.0,62.0,20.0
-0.19658825866914845,-1.0448083675826993,-0.33396958900073986,2.2439538465437057,-0.8345324372763928,1.365631726305181,-0.02646045791923407,1.0,1.0,1.0,2.0,1.0,64.0,162.0,234.0,143.0,1.0,61.0,40.0
0.6733782209976416,-0.22427823597324972,-0.02691355836269106,-0.47233191255425677,-0.6086293120194952,-0.4299395719777451,-0.3572161819094908,2.0,1.0,1.0,-1.0,1.0,76.0,161.0,226.0,133.0,1.0,64.0,32.0
-1.3927921682109847,-1.0448083675826993,0.3838958193286497,-0.47233191255425677,-0.3627250018078165,0.46784607716371795,0.8004288520564077,2.0,0.0,0.0,3.0,1.0,72.0,150.0,234.0,135.0,1.0,64.0,32.0
-0.3053340686274972,1.4167820272456497,-0.10944277462616778,-0.47233191255425677,1.465771323255798,-0.4299395719777451,1.6273181620320494,0.0,2.0,1.0,1.0,1.0,62.0,161.0,103.0,129.0,1.0,71.0,22.0
0.9996156508726878,-0.22427823597324972,0.8324596604441832,0.8858109669947243,-0.799764152752764,-1.327725221119208,1.2965624380417926,1.0,1.0,0.0,-1.0,1.0,70.0,161.0,234.0,135.0,1.0,60.0,19.0
1.1083614608310366,1.4167820272456497,-0.15629912490829997,-0.47233191255425677,1.6692725630608993,-0.4299395719777451,-0.6879719058997474,2.0,2.0,1.0,2.0,1.0,64.0,130.0,192.0,135.0,1.0,73.0,28.0
0.3471407911225953,-1.0448083675826993,-0.6338012520430245,-0.47233191255425677,-0.5301040736694609,1.365631726305181,-0.3572161819094908,0.0,0.0,1.0,-1.0,1.0,76.0,162.0,226.0,129.0,1.0,63.0,36.0
-0.9578089283775897,1.4167820272456497,1.4522450951429426,-0.47233191255425677,-0.7422869164346976,1.365631726305181,0.8004288520564077,1.0,1.0,0.0,2.0,1.0,59.0,150.0,226.0,129.0,1.0,68.0,35.0
-1.1753005482942873,-1.0448083675826993,0.01631020030349146,-0.47233191255425677,-0.7517641003734948,-0.4299395719777451,0.6350509900612793,0.0,1.0,1.0,-1.0,1.0,63.0,130.0,226.0,143.0,1.0,73.0,25.0
-0.849063118419241,1.4167820272456497,-0.43845761750444967,-0.47233191255425677,-0.9832642076030841,-0.4299395719777451,0.965806714051536,2.0,1.0,0.0,-1.0,1.0,69.0,155.0,234.0,129.0,1.0,73.0,20.0
0.1296491712058978,-1.0448083675826993,0.3347946090591333,-0.47233191255425677,-0.860605161278857,1.365631726305181,1.461940300036921,2.0,0.0,1.0,3.0,1.0,71.0,150.0,234.0,143.0,1.0,60.0,23.0
-0.7403173084608922,-0.22427823597324972,-0.8267775796858124,0.8858109669947243,1.6399337697776126,-0.4299395719777451,-1.018727629890004,1.0,0.0,0.0,2.0,1.0,69.0,130.0,234.0,135.0,1.0,68.0,35.0
-0.6315714985025435,-0.22427823597324972,-0.24768533421291172,-0.47233191255425677,-0.6555825473215776,0.46784607716371795,-0.522594043904619,0.0,2.0,1.0,-1.0,1.0,69.0,130.0,192.0,135.0,1.0,58.0,10.0
0.23839498116424654,-0.22427823597324972,0.7184207730850565,-0.47233191255425677,1.493686445314111,1.365631726305181,1.6273181620320494,2.0,0.0,1.0,-1.0,1.0,76.0,142.0,226.0,127.0,1.0,64.0,32.0
-0.0878424487107997,1.4167820272456497,-2.8353150338528175,1.7912395533607117,-0.6699169624985213,-1.327725221119208,1.6273181620320494,2.0,1.0,0.0,-1.0,1.0,62.0,130.0,103.0,143.0,1.0,52.0,19.0
1.9783279404978265,1.4167820272456497,0.7342980555412846,-0.47233191255425677,-0.8202259372215074,-0.4299395719777451,0.46967312806615097,0.0,1.0,0.0,-1.0,1.0,72.0,162.0,226.0,121.0,1.0,64.0,32.0
-0.5228256885441948,-0.22427823597324972,-0.16352349250406417,-0.47233191255425677,1.4303470333637989,-0.4299395719777451,1.2965624380417926,1.0,1.0,0.0,-1.0,1.0,84.0,162.0,226.0,127.0,1.0,71.0,19.0
0.5646324110392928,1.4167820272456497,-1.0261211465655453,-0.47233191255425677,-0.8228080860119014,0.46784607716371795,1.6273181620320494,1.0,1.0,1.0,-1.0,1.0,76.0,161.0,226.0,121.0,1.0,68.0,22.0
2.304565370372873,-1.0448083675826993,0.41442591515707733,-0.47233191255425677,-0.7614506477277294,0.46784607716371795,-0.02646045791923407,1.0,1.0,0.0,0.0,1.0,76.0,142.0,101.0,135.0,1.0,69.0,23.0
0.02090336124754905,1.4167820272456497,-0.8918785193199595,-0.47233191255425677,-0.517179372156462,0.46784607716371795,-1.6802390778705176,2.0,1.0,0.0,2.0,1.0,71.0,150.0,192.0,127.0,1.0,69.0,23.0
-1.1753005482942873,1.4167820272456497,-0.7381668336383307,-0.47233191255425677,-0.9808635071060692,-0.4299395719777451,0.30429526607102264,0.0,1.0,0.0,0.0,1.0,84.0,150.0,25.0,121.0,1.0,64.0,32.0
-0.5228256885441948,1.4167820272456497,-0.8285734676757202,-0.47233191255425677,-0.33189274949440983,-0.4299395719777451,0.6350509900612793,2.0,0.0,1.0,2.0,1.0,72.0,130.0,103.0,121.0,1.0,63.0,36.0
-0.41407987858584594,-0.22427823597324972,0.6725031824340124,-0.47233191255425677,-0.35331760567416504,-1.327725221119208,0.8004288520564077,0.0,0.0,1.0,0.0,1.0,63.0,161.0,226.0,121.0,1.0,62.0,18.0
-0.3053340686274972,-0.22427823597324972,0.05655441753187375,-0.47233191255425677,-0.8355373816704921,1.365631726305181,-1.6802390778705176,0.0,1.0,0.0,-1.0,1.0,84.0,130.0,226.0,143.0,1.0,58.0,31.0
0.45588660108094403,-0.22427823597324972,-0.06911692612551797,-0.47233191255425677,-0.3672612091422924,1.365631726305181,0.965806714051536,0.0,2.0,1.0,2.0,1.0,72.0,162.0,101.0,133.0,1.0,64.0,32.0
0.8908698409143391,-1.0448083675826993,0.5149140113196294,-0.47233191255425677,-0.6145612754568868,-1.327725221119208,-0.6879719058997474,1.0,1.0,0.0,0.0,1.0,64.0,150.0,234.0,143.0,1.0,58.0,17.0
0.5646324110392928,-0.22427823597324972,1.602201742300219,-0.47233191255425677,-0.5672870162511338,-1.327725221119208,0.6350509900612793,0.0,2.0,1.0,-1.0,1.0,62.0,161.0,192.0,143.0,1.0,73.0,20.0
-1.3927921682109847,1.4167820272456497,-0.2840112503724038,1.338525260177718,-0.45149508995325166,-0.4299395719777451,-0.3572161819094908,2.0,1.0,0.0,3.0,1.0,47.0,155.0,101.0,112.0,1.0,71.0,22.0
-0.3053340686274972,-0.22427823597324972,0.9658451593309498,-0.47233191255425677,1.5727560285442823,-1.327725221119208,-1.5148612158753891,0.0,1.0,0.0,-1.0,1.0,84.0,150.0,192.0,112.0,1.0,62.0,20.0
0.7821240309559903,-1.0448083675826993,0.7676036146268413,-0.47233191255425677,-0.9794537934421245,-0.4299395719777451,1.6273181620320494,2.0,1.0,1.0,1.0,1.0,84.0,150.0,226.0,129.0,1.0,60.0,19.0
1.2171072707893853,-1.0448083675826993,-1.9086368310605462,-0.47233191255425677,1.6708358098961649,1.365631726305181,0.46967312806615097,0.0,0.0,0.0,3.0,1.0,72.0,162.0,192.0,129.0,1.0,68.0,33.0
-0.9578089283775897,-1.0448083675826993,0.6203407994544264,-0.47233191255425677,1.4250571177337485,1.365631726305181,-1.5148612158753891,1.0,2.0,0.0,-1.0,1.0,62.0,142.0,192.0,121.0,1.0,64.0,32.0
0.23839498116424654,-0.22427823597324972,-1.0666918888830015,-0.47233191255425677,-0.32400672751293647,-1.327725221119208,0.6350509900612793,2.0,1.0,0.0,-1.0,1.0,76.0,142.0,192.0,127.0,1.0,71.0,30.0
-0.19658825866914845,-1.0448083675826993,0.8017663020712187,-0.47233191255425677,-0.41001321857459866,-1.327725221119208,-0.3572161819094908,0.0,0.0,1.0,2.0,1.0,59.0,162.0,226.0,133.0,1.0,73.0,25.0
-0.0878424487107997,-1.0448083675826993,1.1546991077241773,-0.47233191255425677,1.477090905250444,-0.4299395719777451,-0.6879719058997474,2.0,1.0,1.0,1.0,1.0,76.0,155.0,103.0,129.0,1.0,63.0,36.0
-0.0878424487107997,-1.0448083675826993,-0.0601783018121145,-0.47233191255425677,-0.8129121752422294,-1.327725221119208,1.2965624380417926,0.0,1.0,0.0,2.0,1.0,69.0,130.0,234.0,121.0,1.0,71.0,22.0
-0.9578089283775897,1.4167820272456497,0.22798008929577177,3.149382432909693,1.5634882080209225,-1.327725221119208,0.6350509900612793,2.0,1.0,1.0,1.0,1.0,84.0,130.0,226.0,127.0,1.0,68.0,14.0
0.6733782209976416,-0.22427823597324972,0.20622535523620977,-0.47233191255425677,-0.6924444659995799,-1.327725221119208,-0.6879719058997474,0.0,0.0,1.0,-1.0,1.0,84.0,142.0,234.0,129.0,1.0,62.0,24.0
-0.5228256885441948,-0.22427823597324972,-0.8328999251059517,-0.47233191255425677,-0.5098795677382132,-0.4299395719777451,-0.522594043904619,1.0,2.0,1.0,2.0,1.0,55.0,155.0,101.0,133.0,1.0,61.0,21.0
-0.0878424487107997,1.4167820272456497,-0.5563331746601963,-0.47233191255425677,1.6051236125708963,-0.4299395719777451,-0.3572161819094908,2.0,0.0,1.0,3.0,1.0,72.0,142.0,226.0,112.0,1.0,62.0,24.0
-0.7403173084608922,-0.22427823597324972,-1.064120503806543,-0.47233191255425677,-0.8402410797373178,-1.327725221119208,1.461940300036921,0.0,0.0,1.0,-1.0,1.0,47.0,142.0,234.0,133.0,1.0,63.0,36.0
-0.0878424487107997,1.4167820272456497,0.7883379577830468,-0.47233191255425677,1.4857027204054336,1.365631726305181,-1.6802390778705176,1.0,2.0,1.0,-1.0,1.0,62.0,161.0,234.0,129.0,1.0,58.0,31.0
0.9996156508726878,-0.22427823597324972,-1.6963547075262524,-0.47233191255425677,-0.9326261761893044,-1.327725221119208,-0.02646045791923407,0.0,0.0,1.0,1.0,1.0,64.0,161.0,103.0,127.0,1.0,63.0,27.0
0.1296491712058978,1.4167820272456497,-1.2063629957344437,-0.47233191255425677,1.5240720556745846,-0.4299395719777451,-0.6879719058997474,0.0,2.0,1.0,2.0,1.0,70.0,161.0,226.0,129.0,1.0,71.0,22.0
2.087073750456175,1.4167820272456497,-0.280541921300992,-0.47233191255425677,1.651309182016375,-1.327725221119208,-0.19183831991436243,1.0,2.0,0.0,-1.0,1.0,69.0,162.0,226.0,112.0,1.0,68.0,35.0
-0.0878424487107997,1.4167820272456497,-0.4196007936104204,-0.47233191255425677,-0.939451423532562,0.46784607716371795,-0.6879719058997474,1.0,0.0,0.0,3.0,1.0,84.0,155.0,234.0,129.0,1.0,58.0,17.0
-0.849063118419241,1.4167820272456497,-0.6070670103750835,2.2439538465437057,-0.4040952126982363,1.365631726305181,-1.1841054918851326,1.0,1.0,1.0,-1.0,1.0,62.0,162.0,226.0,135.0,1.0,64.0,32.0
-0.19658825866914845,1.4167820272456497,0.4674046108593487,-0.47233191255425677,1.5083279268336962,-0.4299395719777451,1.6273181620320494,1.0,2.0,1.0,1.0,1.0,62.0,162.0,226.0,133.0,1.0,62.0,18.0
0.02090336124754905,1.4167820272456497,0.0828396872023374,2.6966681397266994,1.4963942121537674,0.46784607716371795,1.6273181620320494,1.0,1.0,1.0,0.0,1.0,55.0,130.0,234.0,143.0,1.0,71.0,30.0
-0.849063118419241,-0.22427823597324972,-1.0454677580931853,2.2439538465437057,-0.5694923108937405,-1.327725221119208,-1.018727629890004,1.0,0.0,0.0,2.0,1.0,64.0,155.0,226.0,129.0,1.0,73.0,25.0
0.7821240309559903,-0.22427823597324972,0.45471094802159384,-0.47233191255425677,-0.8546452827194072,1.365631726305181,0.6350509900612793,0.0,2.0,0.0,0.0,1.0,70.0,155.0,192.0,121.0,1.0,68.0,22.0
-0.7403173084608922,-0.22427823597324972,-1.121629735119717,1.7912395533607117,-0.605307412494556,1.365631726305181,-1.6802390778705176,2.0,1.0,1.0,-1.0,1.0,55.0,161.0,101.0,112.0,1.0,71.0,19.0
-0.41407987858584594,1.4167820272456497,0.6563810061609789,-0.47233191255425677,-0.8160386689127604,1.365631726305181,0.965806714051536,1.0,2.0,0.0,-1.0,1.0,62.0,162.0,192.0,135.0,1.0,62.0,24.0
-0.6315714985025435,-0.22427823597324972,0.2994890838029977,2.2439538465437057,-0.3061829220787036,-1.327725221119208,-1.6802390778705176,0.0,0.0,0.0,0.0,1.0,69.0,155.0,192.0,143.0,1.0,60.0,15.0
-0.849063118419241,-1.0448083675826993,0.8111130827459644,-0.47233191255425677,-0.35270347298888216,1.365631726305181,-0.8533497678948758,1.0,0.0,0.0,3.0,1.0,64.0,155.0,234.0,143.0,1.0,73.0,20.0
0.9996156508726878,-0.22427823597324972,0.872989587125505,-0.47233191255425677,-0.7593709711343851,1.365631726305181,-0.3572161819094908,0.0,2.0,1.0,2.0,1.0,71.0,150.0,234.0,129.0,1.0,64.0,32.0
0.5646324110392928,-1.0448083675826993,0.6185040958283845,-0.47233191255425677,1.6689934118403162,1.365631726305181,-0.02646045791923407,1.0,2.0,0.0,0.0,1.0,64.0,130.0,103.0,121.0,1.0,61.0,40.0
0.02090336124754905,-1.0448083675826993,-1.7861082913854933,-0.47233191255425677,-0.6346741208999013,0.46784607716371795,1.1311845760466643,1.0,1.0,0.0,1.0,1.0,59.0,162.0,192.0,133.0,1.0,68.0,35.0
0.3471407911225953,-0.22427823597324972,-0.9700404625170701,-0.47233191255425677,-0.34936761590291376,0.46784607716371795,-1.018727629890004,1.0,0.0,1.0,3.0,1.0,59.0,162.0,234.0,127.0,1.0,58.0,31.0
1.5433447006644316,1.4167820272456497,-2.14161248211491,2.2439538465437057,-0.7791348775516708,-1.327725221119208,1.1311845760466643,2.0,2.0,0.0,-1.0,1.0,63.0,130.0,226.0,127.0,1.0,73.0,25.0
1.2171072707893853,-1.0448083675826993,-0.18176808185607915,-0.47233191255425677,1.5741936573302855,-1.327725221119208,0.46967312806615097,0.0,2.0,0.0,1.0,1.0,64.0,142.0,234.0,133.0,1.0,71.0,19.0
0.1296491712058978,-1.0448083675826993,2.7227950323663666,-0.47233191255425677,1.5095980648873495,-0.4299395719777451,-1.5148612158753891,1.0,0.0,0.0,3.0,1.0,76.0,150.0,101.0,135.0,1.0,52.0,20.0
-0.19658825866914845,1.4167820272456497,1.3985317179902552,-0.47233191255425677,1.6117674116207747,0.46784607716371795,-0.02646045791923407,2.0,0.0,1.0,0.0,1.0,71.0,142.0,234.0,133.0,1.0,60.0,18.0
0.6733782209976416,-0.22427823597324972,0.40054859887142896,-0.47233191255425677,-0.6935610708819124,0.46784607716371795,-1.3494833538802609,2.0,2.0,0.0,1.0,1.0,69.0,130.0,192.0,127.0,1.0,73.0,20.0
1.6520905106227803,1.4167820272456497,1.0017629191290998,-0.47233191255425677,-0.6665252751684363,-1.327725221119208,0.6350509900612793,1.0,0.0,0.0,1.0,1.0,63.0,130.0,234.0,121.0,1.0,71.0,22.0
-0.9578089283775897,-1.0448083675826993,-0.6844942721217775,1.338525260177718,-0.5285687419562537,0.46784607716371795,0.965806714051536,0.0,2.0,1.0,-1.0,1.0,62.0,142.0,101.0,129.0,1.0,64.0,32.0
0.6733782209976416,-0.22427823597324972,0.37858978663119586,-0.47233191255425677,-0.6936029435649999,-1.327725221119208,-1.6802390778705176,1.0,1.0,1.0,2.0,1.0,72.0,130.0,234.0,133.0,1.0,58.0,31.0
0.3471407911225953,1.4167820272456497,0.25308170551834197,-0.47233191255425677,-0.6683397581022267,-0.4299395719777451,0.30429526607102264,2.0,1.0,0.0,-1.0,1.0,47.0,162.0,192.0,143.0,1.0,68.0,22.0
-0.9578089283775897,-1.0448083675826993,0.7663791455428137,-0.47233191255425677,1.6403106239253997,-0.4299395719777451,-0.8533497678948758,1.0,2.0,1.0,2.0,1.0,69.0,142.0,101.0,112.0,1.0,60.0,19.0
0.45588660108094403,-1.0448083675826993,-0.015240286428292699,-0.47233191255425677,-0.7378902847105133,0.46784607716371795,0.965806714051536,0.0,1.0,0.0,-1.0,1.0,55.0,162.0,226.0,112.0,1.0,68.0,33.0
0.9996156508726878,-0.22427823597324972,0.5964636523158838,-0.47233191255425677,-0.4889153110724202,0.46784607716371795,-0.19183831991436243,0.0,1.0,0.0,3.0,1.0,69.0,150.0,226.0,133.0,1.0,69.0,23.0
-0.6315714985025435,-1.0448083675826993,0.13728774580544276,-0.47233191255425677,-0.34678546711251984,-1.327725221119208,0.965806714051536,0.0,1.0,0.0,0.0,1.0,63.0,150.0,103.0,135.0,1.0,68.0,33.0
0.23839498116424654,1.4167820272456497,1.0364970254793562,-0.47233191255425677,1.6303728404726403,-0.4299395719777451,0.30429526607102264,0.0,0.0,0.0,0.0,1.0,63.0,162.0,234.0,112.0,1.0,73.0,28.0
1.2171072707893853,-1.0448083675826993,-1.5168883554439048,-0.47233191255425677,-0.582472842650856,0.46784607716371795,1.6273181620320494,0.0,2.0,1.0,1.0,1.0,64.0,161.0,25.0,127.0,1.0,63.0,36.0
-1.1753005482942873,-0.22427823597324972,-1.7569659271856308,-0.47233191255425677,-0.799861855679968,-1.327725221119208,0.13891740407589429,0.0,0.0,0.0,2.0,1.0,47.0,150.0,226.0,143.0,1.0,61.0,40.0
0.9996156508726878,-0.22427823597324972,-0.06976997630366556,-0.47233191255425677,-0.5280104395150874,0.46784607716371795,-0.522594043904619,2.0,2.0,0.0,1.0,1.0,55.0,142.0,234.0,143.0,1.0,60.0,18.0
-0.9578089283775897,-1.0448083675826993,2.0262353860990614,-0.47233191255425677,-0.3275240328922839,-1.327725221119208,0.30429526607102264,0.0,2.0,0.0,0.0,1.0,76.0,142.0,234.0,127.0,1.0,62.0,24.0
-0.0878424487107997,1.4167820272456497,-0.029933915436626442,-0.47233191255425677,1.4985436765522575,-1.327725221119208,0.30429526607102264,2.0,0.0,1.0,1.0,1.0,69.0,155.0,101.0,129.0,1.0,64.0,32.0
-1.0665547383359384,-1.0448083675826993,-0.20874721734082555,-0.47233191255425677,-0.7533273472087604,-1.327725221119208,1.461940300036921,1.0,1.0,1.0,1.0,1.0,84.0,155.0,103.0,135.0,1.0,64.0,32.0
-1.3927921682109847,-0.22427823597324972,0.06447265094191977,-0.47233191255425677,-0.4658574202522537,0.46784607716371795,-1.6802390778705176,0.0,0.0,0.0,-1.0,1.0,69.0,155.0,234.0,135.0,1.0,71.0,19.0
-0.5228256885441948,-1.0448083675826993,-0.7620439807768742,-0.47233191255425677,-0.8420276475490498,-1.327725221119208,1.2965624380417926,1.0,2.0,1.0,2.0,1.0,76.0,150.0,192.0,127.0,1.0,61.0,40.0
0.9996156508726878,-1.0448083675826993,-0.35674471396365837,3.149382432909693,-0.5501610888683588,-1.327725221119208,-1.018727629890004,2.0,2.0,1.0,-1.0,1.0,46.0,162.0,226.0,143.0,1.0,58.0,17.0
-1.284046358252636,1.4167820272456497,-0.5796389028928597,-0.47233191255425677,-0.42284021716039344,1.365631726305181,0.46967312806615097,1.0,0.0,1.0,-1.0,1.0,59.0,162.0,234.0,112.0,1.0,62.0,18.0
